LABEL,T_F,W,A,D,HT,OD,BF,B,ID,TW,TF,T,TNOM,TDES,KDES,KDET,K1,X,Y,E0,XP,YP,BF_2TF,B_T,H_TW,H_T,D_T,IX,ZX,SX,RX,IY,ZY,SY,RY,RZ,J,CW,C,WNO,SW,QF,QW,RO,H,TAN_ALPHA,QS,EDI_STD_NOMENCLATURE,AISC_MANUAL_LABEL,W,A,D,HT,OD,BF,B,ID,TW,TF,T,TNOM,TDES,KDES,KDET,X,Y,E0,XP,YP,W,B_T,H_T,H_TW,D_T,IX,ZX,SX,RX,IY,ZY,SY,RY,RZ,J,CW,C,WNO,SW,QF,QW,RO,H,TAN_ALPHA,QS
2L6X3-1/2X3/8SLBB,F,23.4,6.88,3.50,0,0,0.00,6,0,0.00,0.00,0.375,0,0.00,0.00,0,0,0.00,0.781,0.00,0.00,0.290,0.00,0.00,0.00,0.00,0.00,6.65,4.36,2.45,0.984,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.02,0.962,0.00,0.998,2L152X89X9.5SLBB,2L152X89X9.5SLBB,34.6,4440,88.9,0.00,0.00,0.00,152,0.00,0.00,0.00,9.53,0.00,0.00,0.00,0.00,0.00,19.8,0.00,0.00,7.37,34.6,0.00,0.00,0.00,0.00,2.77,71.4,40.1,25.0,0.00,0.00,0.00,71.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.7,0.962,0.00,0.998
2L6X3-1/2X3/8LLBB,F,23.4,6.88,6.00,0,0,0.00,3.5,0,0.00,0.00,0.375,0,0.00,0.00,0,0,0.00,2.02,0.00,0.00,1.41,0.00,0.00,0.00,0.00,0.00,25.7,11.5,6.47,1.93,0.00,0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.95,0.613,0.00,1.00,2L152X89X9.5LLBB,2L152X89X9.5LLBB,34.6,4440,152,0.00,0.00,0.00,88.9,0.00,0.00,0.00,9.53,0.00,0.00,0.00,0.00,0.00,51.3,0.00,0.00,35.8,34.6,0.00,0.00,0.00,0.00,10.7,188,106,49.0,0.00,0.00,0.00,32.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.9,0.613,0.00,1.00
2L6X3-1/2X1/2X3/8SLBB,F,30.7,9.04,3.50,0,0,0.00,6,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,0.829,0.00,0.00,0.380,0.00,0.00,0.00,0.00,0.00,8.47,5.77,3.17,0.968,0.00,0.00,0.00,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.17,0.967,0.00,1.00,2L152X89X12.7X9SLBB,2L152X89X12.7X9SLBB,45.4,5830,88.9,0.00,0.00,0.00,152,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,21.1,0.00,0.00,9.65,45.4,0.00,0.00,0.00,0.00,3.53,94.6,51.9,24.6,0.00,0.00,0.00,75.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.5,0.967,0.00,1.00
2L6X3-1/2X1/2X3/8LLBB,F,30.7,9.04,6.00,0,0,0.00,3.5,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.48,0.00,0.00,0.00,0.00,0.00,33.2,15.0,8.45,1.92,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.99,0.630,0.00,1.00,2L152X89X12.7X9LLBB,2L152X89X12.7X9LLBB,45.4,5830,152,0.00,0.00,0.00,88.9,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,52.6,0.00,0.00,37.6,45.4,0.00,0.00,0.00,0.00,13.8,246,138,48.8,0.00,0.00,0.00,35.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.9,0.630,0.00,1.00
2L6X3-1/2X1/2X3/4SLBB,F,30.7,9.04,3.50,0,0,0.00,6,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,0.829,0.00,0.00,0.380,0.00,0.00,0.00,0.00,0.00,8.47,5.77,3.17,0.968,0.00,0.00,0.00,3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.31,0.969,0.00,1.00,2L152X89X12.7X19SLBB,2L152X89X12.7X19SLBB,45.4,5830,88.9,0.00,0.00,0.00,152,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,21.1,0.00,0.00,9.65,45.4,0.00,0.00,0.00,0.00,3.53,94.6,51.9,24.6,0.00,0.00,0.00,79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.1,0.969,0.00,1.00
2L6X3-1/2X1/2X3/4LLBB,F,30.7,9.04,6.00,0,0,0.00,3.5,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.48,0.00,0.00,0.00,0.00,0.00,33.2,15.0,8.45,1.92,0.00,0.00,0.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.06,0.646,0.00,1.00,2L152X89X12.7X19LLBB,2L152X89X12.7X19LLBB,45.4,5830,152,0.00,0.00,0.00,88.9,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,52.6,0.00,0.00,37.6,45.4,0.00,0.00,0.00,0.00,13.8,246,138,48.8,0.00,0.00,0.00,39.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.7,0.646,0.00,1.00
2L6X3-1/2X1/2SLBB,F,30.7,9.04,3.50,0,0,0.00,6,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,0.829,0.00,0.00,0.380,0.00,0.00,0.00,0.00,0.00,8.47,5.77,3.17,0.968,0.00,0.00,0.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.04,0.964,0.00,1.00,2L152X89X12.7SLBB,2L152X89X12.7SLBB,45.4,5830,88.9,0.00,0.00,0.00,152,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,21.1,0.00,0.00,9.65,45.4,0.00,0.00,0.00,0.00,3.53,94.6,51.9,24.6,0.00,0.00,0.00,71.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.2,0.964,0.00,1.00
2L6X3-1/2X1/2LLBB,F,30.7,9.04,6.00,0,0,0.00,3.5,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.48,0.00,0.00,0.00,0.00,0.00,33.2,15.0,8.45,1.92,0.00,0.00,0.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.615,0.00,1.00,2L152X89X12.7LLBB,2L152X89X12.7LLBB,45.4,5830,152,0.00,0.00,0.00,88.9,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,52.6,0.00,0.00,37.6,45.4,0.00,0.00,0.00,0.00,13.8,246,138,48.8,0.00,0.00,0.00,32.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.7,0.615,0.00,1.00
2L5X5X7/8X3/8,F,54.6,16.0,5.00,0,0,0.00,5,0,0.00,0.00,0.875,0,0.00,0.00,0,0,0.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.6,18.6,10.3,1.49,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.96,0.856,0.00,1.00,2L127X127X22.2X9,2L127X127X22.2X9,80.6,10300,127,0.00,0.00,0.00,127,0.00,0.00,0.00,22.2,0.00,0.00,0.00,0.00,0.00,39.6,0.00,0.00,0.00,80.6,0.00,0.00,0.00,0.00,14.8,305,169,37.8,0.00,0.00,0.00,58.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.2,0.856,0.00,1.00
2L5X5X7/8X3/4,F,54.6,16.0,5.00,0,0,0.00,5,0,0.00,0.00,0.875,0,0.00,0.00,0,0,0.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.6,18.6,10.3,1.49,0.00,0.00,0.00,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.866,0.00,1.00,2L127X127X22.2X19,2L127X127X22.2X19,80.6,10300,127,0.00,0.00,0.00,127,0.00,0.00,0.00,22.2,0.00,0.00,0.00,0.00,0.00,39.6,0.00,0.00,0.00,80.6,0.00,0.00,0.00,0.00,14.8,305,169,37.8,0.00,0.00,0.00,62.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.0,0.866,0.00,1.00
2L5X5X7/8,F,54.6,16.0,5.00,0,0,0.00,5,0,0.00,0.00,0.875,0,0.00,0.00,0,0,0.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.6,18.6,10.3,1.49,0.00,0.00,0.00,2.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.85,0.845,0.00,1.00,2L127X127X22.2,2L127X127X22.2,0.800,10300,127,0.00,0.00,0.00,127,0.00,0.00,0.00,22.2,0.00,0.00,0.00,0.00,0.00,39.6,0.00,0.00,0.00,0.8,0.00,0.00,0.00,0.00,14.8,305,169,37.8,0.00,0.00,0.00,54.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.4,0.845,0.00,1.00
2L5X5X7/16X3/8,F,28.7,8.44,5.00,0,0,0.00,5,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.1,10.0,5.57,1.54,0.00,0.00,0.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.839,0.00,1.00,2L127X127X11.1X9,2L127X127X11.1X9,42.4,5450,127,0.00,0.00,0.00,127,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,35.6,0.00,0.00,0.00,42.4,0.00,0.00,0.00,0.00,8.37,164,91.3,39.1,0.00,0.00,0.00,56.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.7,0.839,0.00,1.00
2L5X5X7/16X3/4,F,28.7,8.44,5.00,0,0,0.00,5,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.1,10.0,5.57,1.54,0.00,0.00,0.00,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.05,0.850,0.00,1.00,2L127X127X11.1X19,2L127X127X11.1X19,42.4,5450,127,0.00,0.00,0.00,127,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,35.6,0.00,0.00,0.00,42.4,0.00,0.00,0.00,0.00,8.37,164,91.3,39.1,0.00,0.00,0.00,59.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.5,0.850,0.00,1.00
2L5X5X7/16,F,28.7,8.44,5.00,0,0,0.00,5,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.1,10.0,5.57,1.54,0.00,0.00,0.00,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.85,0.828,0.00,1.00,2L127X127X11.1,2L127X127X11.1,42.4,5450,127,0.00,0.00,0.00,127,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,35.6,0.00,0.00,0.00,42.4,0.00,0.00,0.00,0.00,8.37,164,91.3,39.1,0.00,0.00,0.00,52.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.4,0.828,0.00,1.00
2L5X5X5/8X3/8,F,40.1,11.8,5.00,0,0,0.00,5,0,0.00,0.00,0.625,0,0.00,0.00,0,0,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.2,13.9,7.70,1.52,0.00,0.00,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.95,0.846,0.00,1.00,2L127X127X15.9X9,2L127X127X15.9X9,59.2,7610,127,0.00,0.00,0.00,127,0.00,0.00,0.00,15.9,0.00,0.00,0.00,0.00,0.00,37.3,0.00,0.00,0.00,59.2,0.00,0.00,0.00,0.00,11.3,228,126,38.6,0.00,0.00,0.00,57.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.9,0.846,0.00,1.00
2L5X5X5/8X3/4,F,40.1,11.8,5.00,0,0,0.00,5,0,0.00,0.00,0.625,0,0.00,0.00,0,0,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.2,13.9,7.70,1.52,0.00,0.00,0.00,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.06,0.857,0.00,1.00,2L127X127X15.9X19,2L127X127X15.9X19,59.2,7610,127,0.00,0.00,0.00,127,0.00,0.00,0.00,15.9,0.00,0.00,0.00,0.00,0.00,37.3,0.00,0.00,0.00,59.2,0.00,0.00,0.00,0.00,11.3,228,126,38.6,0.00,0.00,0.00,60.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.7,0.857,0.00,1.00
2L5X5X5/8,F,40.1,11.8,5.00,0,0,0.00,5,0,0.00,0.00,0.625,0,0.00,0.00,0,0,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.2,13.9,7.70,1.52,0.00,0.00,0.00,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.85,0.835,0.00,1.00,2L127X127X15.9,2L127X127X15.9,59.2,7610,127,0.00,0.00,0.00,127,0.00,0.00,0.00,15.9,0.00,0.00,0.00,0.00,0.00,37.3,0.00,0.00,0.00,59.2,0.00,0.00,0.00,0.00,11.3,228,126,38.6,0.00,0.00,0.00,53.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.4,0.835,0.00,1.00
2L5X5X5/16X3/8,F,20.9,6.13,5.00,0,0,0.00,5,0,0.00,0.00,0.3125,0,0.00,0.00,0,0,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.9,7.30,4.07,1.56,0.00,0.00,0.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.836,0.00,0.912,2L127X127X7.9X9,2L127X127X7.9X9,30.6,3950,127,0.00,0.00,0.00,127,0.00,0.00,0.00,7.94,0.00,0.00,0.00,0.00,0.00,34.3,0.00,0.00,0.00,30.6,0.00,0.00,0.00,0.00,6.20,120,66.7,39.6,0.00,0.00,0.00,55.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.7,0.836,0.00,0.912
2L5X5X5/16X3/4,F,20.9,6.13,5.00,0,0,0.00,5,0,0.00,0.00,0.3125,0,0.00,0.00,0,0,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.9,7.30,4.07,1.56,0.00,0.00,0.00,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.04,0.847,0.00,0.912,2L127X127X7.9X19,2L127X127X7.9X19,30.6,3950,127,0.00,0.00,0.00,127,0.00,0.00,0.00,7.94,0.00,0.00,0.00,0.00,0.00,34.3,0.00,0.00,0.00,30.6,0.00,0.00,0.00,0.00,6.20,120,66.7,39.6,0.00,0.00,0.00,58.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.2,0.847,0.00,0.912
2L5X5X5/16,F,20.9,6.13,5.00,0,0,0.00,5,0,0.00,0.00,0.3125,0,0.00,0.00,0,0,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.9,7.30,4.07,1.56,0.00,0.00,0.00,2.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84,0.825,0.00,0.998,2L127X127X7.9,2L127X127X7.9,30.6,3950,127,0.00,0.00,0.00,127,0.00,0.00,0.00,7.94,0.00,0.00,0.00,0.00,0.00,34.3,0.00,0.00,0.00,30.6,0.00,0.00,0.00,0.00,6.20,120,66.7,39.6,0.00,0.00,0.00,52.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.1,0.825,0.00,0.998
2L5X5X3/8X3/8,F,24.8,7.30,5.00,0,0,0.00,5,0,0.00,0.00,0.375,0,0.00,0.00,0,0,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.5,8.67,4.83,1.55,0.00,0.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.838,0.00,0.983,2L127X127X9.5X9,2L127X127X9.5X9,36.4,4710,127,0.00,0.00,0.00,127,0.00,0.00,0.00,9.53,0.00,0.00,0.00,0.00,0.00,34.8,0.00,0.00,0.00,36.4,0.00,0.00,0.00,0.00,7.28,142,79.1,39.4,0.00,0.00,0.00,55.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.7,0.838,0.00,0.983
2L5X5X3/8X3/4,F,24.8,7.30,5.00,0,0,0.00,5,0,0.00,0.00,0.375,0,0.00,0.00,0,0,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.5,8.67,4.83,1.55,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.04,0.848,0.00,0.983,2L127X127X9.5X19,2L127X127X9.5X19,36.4,4710,127,0.00,0.00,0.00,127,0.00,0.00,0.00,9.53,0.00,0.00,0.00,0.00,0.00,34.8,0.00,0.00,0.00,36.4,0.00,0.00,0.00,0.00,7.28,142,79.1,39.4,0.00,0.00,0.00,59.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.2,0.848,0.00,0.983
2L5X5X3/8,F,24.8,7.30,5.00,0,0,0.00,5,0,0.00,0.00,0.375,0,0.00,0.00,0,0,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.5,8.67,4.83,1.55,0.00,0.00,0.00,2.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84,0.826,0.00,1.00,2L127X127X9.5,2L127X127X9.5,36.4,4710,127,0.00,0.00,0.00,127,0.00,0.00,0.00,9.53,0.00,0.00,0.00,0.00,0.00,34.8,0.00,0.00,0.00,36.4,0.00,0.00,0.00,0.00,7.28,142,79.1,39.4,0.00,0.00,0.00,52.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.1,0.826,0.00,1.00
2L5X5X3/4X3/8,F,47.5,14.0,5.00,0,0,0.00,5,0,0.00,0.00,0.75,0,0.00,0.00,0,0,0.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.5,16.3,9.04,1.50,0.00,0.00,0.00,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.95,0.851,0.00,1.00,2L127X127X19X9,2L127X127X19X9,70.0,9030,127,0.00,0.00,0.00,127,0.00,0.00,0.00,19.1,0.00,0.00,0.00,0.00,0.00,38.6,0.00,0.00,0.00,70,0.00,0.00,0.00,0.00,13.1,267,148,38.1,0.00,0.00,0.00,57.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.9,0.851,0.00,1.00
2L5X5X3/4X3/4,F,47.5,14.0,5.00,0,0,0.00,5,0,0.00,0.00,0.75,0,0.00,0.00,0,0,0.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.5,16.3,9.04,1.50,0.00,0.00,0.00,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.06,0.861,0.00,1.00,2L127X127X19X19,2L127X127X19X19,70.0,9030,127,0.00,0.00,0.00,127,0.00,0.00,0.00,19.1,0.00,0.00,0.00,0.00,0.00,38.6,0.00,0.00,0.00,70,0.00,0.00,0.00,0.00,13.1,267,148,38.1,0.00,0.00,0.00,61.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.7,0.861,0.00,1.00
2L5X5X3/4,F,47.5,14.0,5.00,0,0,0.00,5,0,0.00,0.00,0.75,0,0.00,0.00,0,0,0.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.5,16.3,9.04,1.50,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.85,0.840,0.00,1.00,2L127X127X19,2L127X127X19,70.0,9030,127,0.00,0.00,0.00,127,0.00,0.00,0.00,19.1,0.00,0.00,0.00,0.00,0.00,38.6,0.00,0.00,0.00,70,0.00,0.00,0.00,0.00,13.1,267,148,38.1,0.00,0.00,0.00,54.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.4,0.840,0.00,1.00
2L5X5X1/2X3/8,F,32.6,9.58,5.00,0,0,0.00,5,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.5,11.3,6.29,1.53,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.842,0.00,1.00,2L127X127X12.7X9,2L127X127X12.7X9,48.0,6180,127,0.00,0.00,0.00,127,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,36.1,0.00,0.00,0.00,48,0.00,0.00,0.00,0.00,9.37,185,103,38.9,0.00,0.00,0.00,56.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.7,0.842,0.00,1.00
2L5X5X1/2X3/4,F,32.6,9.58,5.00,0,0,0.00,5,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.5,11.3,6.29,1.53,0.00,0.00,0.00,2.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.05,0.852,0.00,1.00,2L127X127X12.7X19,2L127X127X12.7X19,48.0,6180,127,0.00,0.00,0.00,127,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,36.1,0.00,0.00,0.00,48,0.00,0.00,0.00,0.00,9.37,185,103,38.9,0.00,0.00,0.00,59.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.5,0.852,0.00,1.00
2L5X5X1/2,F,32.6,9.58,5.00,0,0,0.00,5,0,0.00,0.00,0.5,0,0.00,0.00,0,0,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.5,11.3,6.29,1.53,0.00,0.00,0.00,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.85,0.830,0.00,1.00,2L127X127X12.7,2L127X127X12.7,48.0,6180,127,0.00,0.00,0.00,127,0.00,0.00,0.00,12.7,0.00,0.00,0.00,0.00,0.00,36.1,0.00,0.00,0.00,48,0.00,0.00,0.00,0.00,9.37,185,103,38.9,0.00,0.00,0.00,53.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.4,0.830,0.00,1.00
2L5X3X7/16X3/8SLBB,F,22.5,6.62,3.00,0,0,0.00,5,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,0.722,0.00,0.00,0.330,0.00,0.00,0.00,0.00,0.00,4.58,3.65,2.01,0.831,0.00,0.00,0.00,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.964,0.00,1.00,2L127X76X11.1X9SLBB,2L127X76X11.1X9SLBB,33.6,4270,76.2,0.00,0.00,0.00,127,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,18.3,0.00,0.00,8.38,33.6,0.00,0.00,0.00,0.00,1.91,59.8,32.9,21.1,0.00,0.00,0.00,63.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.8,0.964,0.00,1.00
2L5X3X7/16X3/8LLBB,F,22.5,6.62,5.00,0,0,0.00,3,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,1.72,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,16.8,9.07,5.12,1.59,0.00,0.00,0.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.51,0.644,0.00,1.00,2L127X76X11.1X9LLBB,2L127X76X11.1X9LLBB,33.6,4270,127,0.00,0.00,0.00,76.2,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,43.7,0.00,0.00,30.7,33.6,0.00,0.00,0.00,0.00,6.99,149,83.9,40.4,0.00,0.00,0.00,31.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.8,0.644,0.00,1.00
2L5X3X7/16X3/4SLBB,F,22.5,6.62,3.00,0,0,0.00,5,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,0.722,0.00,0.00,0.330,0.00,0.00,0.00,0.00,0.00,4.58,3.65,2.01,0.831,0.00,0.00,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.968,0.00,1.00,2L127X76X11.1X19SLBB,2L127X76X11.1X19SLBB,33.6,4270,76.2,0.00,0.00,0.00,127,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,18.3,0.00,0.00,8.38,33.6,0.00,0.00,0.00,0.00,1.91,59.8,32.9,21.1,0.00,0.00,0.00,66.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.1,0.968,0.00,1.00
2L5X3X7/16X3/4LLBB,F,22.5,6.62,5.00,0,0,0.00,3,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,1.72,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,16.8,9.07,5.12,1.59,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.58,0.664,0.00,1.00,2L127X76X11.1X19LLBB,2L127X76X11.1X19LLBB,33.6,4270,127,0.00,0.00,0.00,76.2,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,43.7,0.00,0.00,30.7,33.6,0.00,0.00,0.00,0.00,6.99,149,83.9,40.4,0.00,0.00,0.00,35.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.5,0.664,0.00,1.00
2L5X3X7/16SLBB,F,22.5,6.62,3.00,0,0,0.00,5,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,0.722,0.00,0.00,0.330,0.00,0.00,0.00,0.00,0.00,4.58,3.65,2.01,0.831,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.54,0.961,0.00,1.00,2L127X76X11.1SLBB,2L127X76X11.1SLBB,33.6,4270,76.2,0.00,0.00,0.00,127,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,18.3,0.00,0.00,8.38,33.6,0.00,0.00,0.00,0.00,1.91,59.8,32.9,21.1,0.00,0.00,0.00,59.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.5,0.961,0.00,1.00
2L5X3X7/16LLBB,F,22.5,6.62,5.00,0,0,0.00,3,0,0.00,0.00,0.4375,0,0.00,0.00,0,0,0.00,1.72,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,16.8,9.07,5.12,1.59,0.00,0.00,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.45,0.626,0.00,1.00,2L127X76X11.1LLBB,2L127X76X11.1LLBB,33.6,4270,127,0.00,0.00,0.00,76.2,0.00,0.00,0.00,11.1,0.00,0.00,0.00,0.00,0.00,43.7,0.00,0.00,30.7,33.6,0.00,0.00,0.00,0.00,6.99,149,83.9,40.4,0.00,0.00,0.00,27.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.2,0.626,0.00,1.00
